2023-06-09 19:05:51 INFO  Automation:36 - The division operation is performed
2023-06-12 13:57:12 INFO  SearchPage:117 - Product: Matebook D14 Intel Core i5-1155G7 8GB 512GB SSD 14" W11 Dizüstü Bilgisayar (Huawei Türkiye Garanti), Image Displayed: true
2023-06-12 13:57:12 INFO  SearchPage:117 - Product: Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6" Fhd 144hz, Image Displayed: true
2023-06-12 13:57:12 INFO  SearchPage:117 - Product: Excalibur G870.1245-DFA0X-B Intel Core i5-12450H 32GB RAM 1TB NVME SSD 6GB RTX4050 Freedos, Image Displayed: true
2023-06-12 13:57:12 INFO  SearchPage:117 - Product: Aspire3 Intel Core i5-1135G7 8GB 256GB SSD 15,6" FHD DOS Dizüstü Bilgisayar (ACER Türkiye Garantili), Image Displayed: true
2023-06-12 13:57:13 INFO  SearchPage:48 - Tab 2, Checked 
2023-06-12 13:57:16 INFO  SearchPage:117 - Product: Kız Bebek Desenli Kısa Kollu Waffle Tişört Şort 2'li Takım, Image Displayed: true
2023-06-12 13:57:16 INFO  SearchPage:117 - Product: Erkek Bebek Palmiye Desenli Kısa Kollu Tişört Şort 2'li Takım, Image Displayed: true
2023-06-12 13:57:17 INFO  SearchPage:117 - Product: Kız Bebek Baskılı Kısa Kollu Tişört Şort 2'li Takım, Image Displayed: true
2023-06-12 13:57:17 INFO  SearchPage:117 - Product: Kız Bebek Desenli Mayo, Image Displayed: true
2023-06-12 13:57:17 INFO  SearchPage:48 - Tab 3, Checked 
2023-06-12 13:57:21 INFO  SearchPage:117 - Product: Şeffaf Su Şişesi 1 Lt, Image Displayed: true
2023-06-12 13:57:22 INFO  SearchPage:117 - Product: Yağlı Boya Seti Yardımcı Malzemeler 3 X 250 ml Kokusuz Terebentin Resim Yağı Ve Boya Tem., Image Displayed: true
2023-06-12 13:57:22 INFO  SearchPage:117 - Product: Tupperware Uefa Kupa Şişe 750 Ml, Image Displayed: true
2023-06-12 13:57:22 INFO  SearchPage:117 - Product: Yalnızlık Senfonisi Sayılarla Boyama Seti(60x75 Cm Tuval Şasesine Gerili), Image Displayed: true
2023-06-12 13:57:22 INFO  SearchPage:48 - Tab 4, Checked 
2023-06-12 13:57:26 INFO  SearchPage:117 - Product: Yoğun Leke Karşıtı 50 Spf Yüksek Koruma Ton Eşitleyici Aydınlatıcı Yüz Ve Vücut Güneş Kremi 100 ml, Image Displayed: true
2023-06-12 13:57:26 INFO  SearchPage:117 - Product: Bb Krem +50 Spf Yüksek Koruyucu Medium, Image Displayed: true
2023-06-12 13:57:26 INFO  SearchPage:117 - Product: Cilt Beyazlatıcı Leke Kremi &#43;30 Spf, Image Displayed: true
2023-06-12 13:57:26 INFO  SearchPage:117 - Product: Selin Özbey Yoğun Bronzlaştırıcı Yağ 200ml, Image Displayed: true
2023-06-12 13:57:26 INFO  SearchPage:48 - Tab 5, Checked 
2023-06-12 13:57:32 INFO  SearchPage:117 - Product: Beyazlatıcı Krem ( Whitening) - 100 ml, Image Displayed: true
2023-06-12 13:57:32 INFO  SearchPage:117 - Product: Maderise Cilt Bakım Kremi - 40 ml, Image Displayed: true
2023-06-12 13:57:32 INFO  SearchPage:117 - Product: 360 Pilli Optik Beyaz Platinum Beyazlatıcı Yumuşak Diş Fırçası, Image Displayed: true
2023-06-12 13:57:32 INFO  SearchPage:117 - Product: Keratin Kolajen Saç Bakım Sütü 200 ml, Image Displayed: true
2023-06-12 13:57:33 INFO  SearchPage:48 - Tab 6, Checked 
2023-06-12 13:57:36 INFO  SearchPage:117 - Product: Şeritli Kadın Sandalet, Image Displayed: true
2023-06-12 13:57:36 INFO  SearchPage:117 - Product: Siyah - Triko Günlük Kullanıma Uygun Spor Ayakkabı, Image Displayed: true
2023-06-12 13:57:36 INFO  SearchPage:117 - Product: Vn Sneaker Siyah, Image Displayed: true
2023-06-12 13:57:36 INFO  SearchPage:117 - Product: Nielsen - Unisex Beyaz Ayakkabı, Image Displayed: true
2023-06-12 13:57:37 INFO  SearchPage:48 - Tab 7, Checked 
2023-06-12 13:57:40 INFO  SearchPage:117 - Product: Plastik Kasa Amatör Eski Model Manessa Profesyonel T-bıçak Saç Sakal Ense Ve Çizim Tıraş Makinesi, Image Displayed: true
2023-06-12 13:57:40 INFO  SearchPage:117 - Product: Airfryer Xxl Hd9650/90 Avance Collection Fritöz, Image Displayed: true
2023-06-12 13:57:41 INFO  SearchPage:117 - Product: Tr-1818 T-bıçak Ense Sakal Çizim Tıraş Makinesi, Image Displayed: true
2023-06-12 13:57:41 INFO  SearchPage:117 - Product: Pratic Kırmızı Kuru Süpürge, Image Displayed: true
2023-06-12 13:57:41 INFO  SearchPage:48 - Tab 8, Checked 
2023-06-12 14:39:36 INFO  SearchPage:117 - Product: Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6" Fhd 144hz, Image Displayed: true
2023-06-12 14:39:36 INFO  SearchPage:117 - Product: Matebook D14 Intel Core i5-1155G7 8GB 512GB SSD 14" W11 Dizüstü Bilgisayar (Huawei Türkiye Garanti), Image Displayed: true
2023-06-12 14:39:36 INFO  SearchPage:117 - Product: Excalibur G870.1245-DFA0X-B Intel Core i5-12450H 32GB RAM 1TB NVME SSD 6GB RTX4050 Freedos, Image Displayed: true
2023-06-12 14:39:36 INFO  SearchPage:117 - Product: Aspire3 Intel Core i5-1135G7 8GB 256GB SSD 15,6" FHD DOS Dizüstü Bilgisayar (ACER Türkiye Garantili), Image Displayed: true
2023-06-12 14:39:36 INFO  SearchPage:48 - Tab 1, Checked 
2023-06-12 14:39:40 INFO  SearchPage:117 - Product: Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6" Fhd 144hz, Image Displayed: true
2023-06-12 14:39:40 INFO  SearchPage:117 - Product: Matebook D14 Intel Core i5-1155G7 8GB 512GB SSD 14" W11 Dizüstü Bilgisayar (Huawei Türkiye Garanti), Image Displayed: true
2023-06-12 14:39:40 INFO  SearchPage:117 - Product: Excalibur G870.1245-DFA0X-B Intel Core i5-12450H 32GB RAM 1TB NVME SSD 6GB RTX4050 Freedos, Image Displayed: true
2023-06-12 14:39:40 INFO  SearchPage:117 - Product: Aspire3 Intel Core i5-1135G7 8GB 256GB SSD 15,6" FHD DOS Dizüstü Bilgisayar (ACER Türkiye Garantili), Image Displayed: true
2023-06-12 14:39:40 INFO  SearchPage:48 - Tab 2, Checked 
2023-06-12 14:39:43 INFO  SearchPage:117 - Product: Kız Çocuk Desenli Askılı Pamuklu Kısa Tulum, Image Displayed: true
2023-06-12 14:39:43 INFO  SearchPage:117 - Product: Erkek Çocuk Regular Fit Bisiklet Yaka Renk Bloklu Kısa Kollu Tişört, Image Displayed: true
2023-06-12 14:39:44 INFO  SearchPage:117 - Product: Kız Çocuk Kısa Boy Tayt, Image Displayed: true
2023-06-12 14:39:44 INFO  SearchPage:117 - Product: Kız Çocuk Kapri Boy Tayt, Image Displayed: true
2023-06-12 14:39:44 INFO  SearchPage:48 - Tab 3, Checked 
2023-06-12 14:39:50 INFO  SearchPage:117 - Product: 2023 Takvim Moon Teddy Ve Bloknot, Image Displayed: true
2023-06-12 14:39:50 INFO  SearchPage:117 - Product: Pastel Renk Fosforlu Işaretleme Kalemi 6 Lı Set Fosfor6, Image Displayed: true
2023-06-12 14:39:50 INFO  SearchPage:117 - Product: 40*58 Terazi Etiketi, Image Displayed: true
2023-06-12 14:39:50 INFO  SearchPage:117 - Product: Gı-490 / Pixma G1400 / G2400 / G3400 Orjinal Mürekkep, Image Displayed: true
2023-06-12 14:39:50 INFO  SearchPage:48 - Tab 4, Checked 
2023-06-12 14:39:54 INFO  SearchPage:117 - Product: Bebek Bakım Örtüsü 60X60 Cm 10 Adet, Image Displayed: true
2023-06-12 14:39:54 INFO  SearchPage:117 - Product: Suda Çözünür Propolis Damla 20 ml, Image Displayed: true
2023-06-12 14:39:54 INFO  SearchPage:117 - Product: Kuzu Etli&pirinçli Yetişkin Köpek Maması 15 Kg, Image Displayed: true
2023-06-12 14:39:54 INFO  SearchPage:117 - Product: Ultra Kağıt Havlu 12 Rulo, Image Displayed: true
2023-06-12 14:39:54 INFO  SearchPage:48 - Tab 5, Checked 
2023-06-12 14:40:00 INFO  SearchPage:117 - Product: Beyazlatıcı Krem ( Whitening) - 100 ml, Image Displayed: true
2023-06-12 14:40:00 INFO  SearchPage:117 - Product: Ekonomik Set ( Maderise + Sabun), Image Displayed: true
2023-06-12 14:40:00 INFO  SearchPage:117 - Product: Güneş Kremi Yüksek Koruma Spf 50+ Aloe Vera, Image Displayed: true
2023-06-12 14:40:00 INFO  SearchPage:117 - Product: Keratin Kolajen Saç Bakım Sütü 200 ml, Image Displayed: true
2023-06-12 14:40:00 INFO  SearchPage:48 - Tab 6, Checked 
2023-06-12 14:40:04 INFO  SearchPage:117 - Product: Şeritli Kadın Sandalet, Image Displayed: true
2023-06-12 14:40:05 INFO  SearchPage:117 - Product: Siyah - Triko Günlük Kullanıma Uygun Spor Ayakkabı, Image Displayed: true
2023-06-12 14:40:05 INFO  SearchPage:117 - Product: Vn Sneaker Siyah, Image Displayed: true
2023-06-12 14:40:05 INFO  SearchPage:117 - Product: Nielsen - Unisex Beyaz Ayakkabı, Image Displayed: true
2023-06-12 14:40:05 INFO  SearchPage:48 - Tab 7, Checked 
2023-06-12 14:40:08 INFO  SearchPage:117 - Product: Airfryer Xxl Hd9650/90 Avance Collection Fritöz, Image Displayed: true
2023-06-12 14:40:08 INFO  SearchPage:117 - Product: Ksı 6450 Portatif Buharlı Kırışık Giderici Dikey Ütü 1200W, Image Displayed: true
2023-06-12 14:40:09 INFO  SearchPage:117 - Product: Pratic Kırmızı Kuru Süpürge, Image Displayed: true
2023-06-12 14:40:09 INFO  SearchPage:117 - Product: 5400 Serisi EP5447/90 Tam Otomatik Kahve Makinesi, Image Displayed: true
2023-06-12 14:40:09 INFO  SearchPage:48 - Tab 8, Checked 
